country,region,year,population,income_per_person,life_expectancy
Equatorial Guinea,africa,1915,118000,620,31.4
Equatorial Guinea,africa,1916,118000,62,31.4
Equatorial Guinea,africa,1917,117000,63,12.2
Equatorial Guinea,africa,1918,117000,64,31.5
Equatorial Guinea,africa,1919,117000,650,31.5
Equatorial Guinea,africa,1920,118000,65,31.5
Equatorial Guinea,africa,1921,119000,66,31.6
Equatorial Guinea,africa,1922,120000,67,31.6
Equatorial Guinea,africa,1923,122000,68,31.6
Equatorial Guinea,africa,1924,123000,68,31.7
Equatorial Guinea,africa,1925,125000,69,31.7
Equatorial Guinea,africa,1926,127000,70,31.8
Equatorial Guinea,africa,1927,128000,71,31.8
Equatorial Guinea,africa,1928,130000,720,31.8
Equatorial Guinea,africa,1929,132000,72,31.9
Equatorial Guinea,africa,1930,133000,73,31.9
Equatorial Guinea,africa,1931,135000,74,31.9
Equatorial Guinea,africa,1932,136000,75,31.9
Equatorial Guinea,africa,1933,138000,75,32
Equatorial Guinea,africa,1934,140000,76,32
Equatorial Guinea,africa,1935,141000,77,32.1
Equatorial Guinea,africa,1936,143000,78,32.1
Equatorial Guinea,africa,1937,145000,79,32.1
Equatorial Guinea,africa,1938,147000,79,32.2
Equatorial Guinea,africa,1939,151000,80,32.2
Equatorial Guinea,africa,1940,156000,81,32.2
Equatorial Guinea,africa,1941,162000,82,32.3
Equatorial Guinea,africa,1942,169000,83,32.3
Equatorial Guinea,africa,1943,177000,840,32.3
Equatorial Guinea,africa,1944,185000,850,32.4
Equatorial Guinea,africa,1945,193000,85,33.3
Equatorial Guinea,africa,1946,202000,86,34.2
Equatorial Guinea,africa,1947,211000,87,35.1
Equatorial Guinea,africa,1948,219000,88,36.1
Equatorial Guinea,africa,1949,226000,89,37
Equatorial Guinea,africa,1950,231000,92,37.2
Equatorial Guinea,africa,1951,234000,94,37.6
Equatorial Guinea,africa,1952,236000,970,37.9
Equatorial Guinea,africa,1953,238000,1010,38.3
Equatorial Guinea,africa,1954,240000,1020,38.7
Equatorial Guinea,africa,1955,242000,1050,39
Equatorial Guinea,africa,1956,245000,1070,39.4
Equatorial Guinea,africa,1957,248000,1090,39.8
Equatorial Guinea,africa,1958,252000,1140,40.2
Equatorial Guinea,africa,1959,255000,1230,40.5
Equatorial Guinea,africa,1960,259000,1330,40.9
Equatorial Guinea,africa,1961,262000,1470,41.3
Equatorial Guinea,africa,1962,266000,1660,41.7
Equatorial Guinea,africa,1963,271000,1890,42
Equatorial Guinea,africa,1964,276000,2130,42.4
Equatorial Guinea,africa,1965,284000,2190,42.8
Equatorial Guinea,africa,1966,292000,2300,43.2
Equatorial Guinea,africa,1967,299000,2350,43.5
Equatorial Guinea,africa,1968,304000,2250,43.9
Equatorial Guinea,africa,1969,304000,2160,44.3
Equatorial Guinea,africa,1970,299000,2210,44.6
Equatorial Guinea,africa,1971,290000,2220,44.8
Equatorial Guinea,africa,1972,278000,2410,45.2
Equatorial Guinea,africa,1973,266000,2670,45.5
Equatorial Guinea,africa,1974,256000,3290,46.1
Equatorial Guinea,africa,1975,248000,3640,46.7
Equatorial Guinea,africa,1976,242000,3810,47.3
Equatorial Guinea,africa,1977,240000,3530,47.9
Equatorial Guinea,africa,1978,242000,2890,44.4
Equatorial Guinea,africa,1979,250000,2570,48.7
Equatorial Guinea,africa,1980,264000,2510,49.1
Equatorial Guinea,africa,1981,285000,2380,49.4
Equatorial Guinea,africa,1982,308000,2330,49.5
Equatorial Guinea,africa,1983,332000,2180,49.4
Equatorial Guinea,africa,1984,352000,2310,49.5
Equatorial Guinea,africa,1985,369000,2130,49.4
Equatorial Guinea,africa,1986,383000,2090,49.1
Equatorial Guinea,africa,1987,395000,2010,48.9
Equatorial Guinea,africa,1988,407000,1850,48.6
Equatorial Guinea,africa,1989,419000,1770,48.3
Equatorial Guinea,africa,1990,433000,1670,48.1
Equatorial Guinea,africa,1991,447000,1910,48.3
Equatorial Guinea,africa,1992,463000,1990,48.3
Equatorial Guinea,africa,1993,479000,2120,48.3
Equatorial Guinea,africa,1994,497000,2290,48.5
Equatorial Guinea,africa,1995,516000,3310,49.1
Equatorial Guinea,africa,1996,536000,7270,51.4
Equatorial Guinea,africa,1997,558000,8480,52.8
Equatorial Guinea,africa,1998,582000,10100,54.1
Equatorial Guinea,africa,1999,606000,11300,55.6
Equatorial Guinea,africa,2000,632000,17700,57.3
Equatorial Guinea,africa,2001,658000,20200,58.6
Equatorial Guinea,africa,2002,687000,21900,59.3
Equatorial Guinea,africa,2003,717000,28600,59.9
Equatorial Guinea,africa,2004,750000,31700,60.2
Equatorial Guinea,africa,2005,784000,32600,61
Equatorial Guinea,africa,2006,822000,35900,61.4
Equatorial Guinea,africa,2007,861000,40400,61.6
Equatorial Guinea,africa,2008,902000,39100,61.9
Equatorial Guinea,africa,2009,944000,34000,62.2
Equatorial Guinea,africa,2010,987000,34600,62.3
Equatorial Guinea,africa,2011,1030000,35900,62.6
Equatorial Guinea,africa,2012,1080000,33000,63.4
Equatorial Guinea,africa,2013,1120000,31700,64.3
Equatorial Guinea,africa,2014,1170000,27700,64.7
Equatorial Guinea,africa,2015,1220000,24300,65
Equatorial Guinea,africa,2016,1260000,22300,65.5
Equatorial Guinea,africa,2017,1310000,20900,65.9
Equatorial Guinea,africa,2018,1360000,19200,66.3
Equatorial Guinea,africa,2019,1400000,17700,66.6
Equatorial Guinea,africa,2020,1450000,16200,67
Equatorial Guinea,africa,2021,1500000,14800,67.3
Greece,europe,1799,2250000,1370,36.6
Greece,europe,1800,2250000,1370,36.6
Greece,europe,1801,2260000,1380,36.6
Greece,europe,1802,2260000,1380,36.6
Greece,europe,1803,2260000,1390,36.6
Greece,europe,1804,2270000,1400,36.6
Greece,europe,1805,2270000,1410,36.6
Greece,europe,1806,2270000,1420,36.6
Greece,europe,1807,2270000,1430,36.6
Greece,europe,1808,2280000,1440,36.6
Greece,europe,1809,2280000,1450,36.6
Greece,europe,1810,2280000,1460,36.6
Greece,europe,1811,2290000,1470,36.6
Greece,europe,1812,2290000,1480,36.6
Greece,europe,1813,2290000,1490,36.6
Greece,europe,1814,2300000,1510,36.6
Greece,europe,1815,2300000,1520,36.6
Greece,europe,1816,2300000,1530,36.6
Greece,europe,1817,2310000,1540,36.6
Greece,europe,1818,2310000,1550,36.6
Greece,europe,1819,2320000,1560,36.6
Greece,europe,1820,2340000,1580,36.6
Greece,europe,1821,2350000,1600,36.6
Greece,europe,1822,2380000,1620,36.6
Greece,europe,1823,2400000,1650,36.6
Greece,europe,1824,2420000,1670,36.6
Greece,europe,1825,2440000,1690,36.6
Greece,europe,1826,2470000,1710,36.6
Greece,europe,1827,2490000,1740,36.6
Greece,europe,1828,2510000,1760,36.6
Greece,europe,1829,2530000,1780,36.6
Greece,europe,1830,2560000,1810,36.6
Greece,europe,1831,2580000,1830,36.6
Greece,europe,1832,2600000,1850,36.6
Greece,europe,1833,2630000,1970,36.6
Greece,europe,1834,2650000,2580,36.6
Greece,europe,1835,2680000,2500,36.6
Greece,europe,1836,2700000,2560,36.6
Greece,europe,1837,2730000,2690,36.6
Greece,europe,1838,2750000,2440,36.6
Greece,europe,1839,2780000,2330,36.6
Greece,europe,1840,2800000,2310,36.6
Greece,europe,1841,2830000,2360,36.6
Greece,europe,1842,2850000,1990,36.6
Greece,europe,1843,2880000,1930,36.6
Greece,europe,1844,2910000,1860,36.6
Greece,europe,1845,2930000,2040,36.6
Greece,europe,1846,2960000,1740,36.6
Greece,europe,1847,2990000,1880,36.6
Greece,europe,1848,3020000,1920,36.6
Greece,europe,1849,3040000,1940,36.6
Greece,europe,1850,3070000,2380,36.6
Greece,europe,1851,3100000,2010,36.6
Greece,europe,1852,3130000,2200,36.6
Greece,europe,1853,3160000,2300,36.6
Greece,europe,1854,3190000,2420,36.6
Greece,europe,1855,3220000,2120,36.6
Greece,europe,1856,3250000,2750,36.6
Greece,europe,1857,3280000,2650,36.6
Greece,europe,1858,3310000,2610,36.6
Greece,europe,1859,3340000,2560,36.6
Greece,europe,1860,3370000,2730,36.6
Greece,europe,1861,3400000,2750,36.6
Greece,europe,1862,3440000,2460,36.6
Greece,europe,1863,3470000,2240,36.6
Greece,europe,1864,3500000,2390,36.6
Greece,europe,1865,3530000,2280,36.6
Greece,europe,1866,3570000,2410,36.6
Greece,europe,1867,3600000,2440,36.6
Greece,europe,1868,3630000,2410,36.6
Greece,europe,1869,3670000,2340,36.6
Greece,europe,1870,3710000,2240,36.6
Greece,europe,1871,3740000,2180,36.6
Greece,europe,1872,3780000,2570,36.6
Greece,europe,1873,3820000,2430,36.7
Greece,europe,1874,3860000,2330,36.7
Greece,europe,1875,3900000,2320,36.7
Greece,europe,1876,3940000,2180,36.7
Greece,europe,1877,3980000,2400,36.8
Greece,europe,1878,4030000.0000000005,2490,36.9
Greece,europe,1879,4070000.0000000005,2450,37.1
Greece,europe,1880,4110000.0000000005,2380,37.2
Greece,europe,1881,4150000.0000000005,2530,37.3
Greece,europe,1882,4200000,2520,37.4
Greece,europe,1883,4240000,2840,37.6
Greece,europe,1884,4280000,3060,37.7
Greece,europe,1885,4330000,2930,37.8
Greece,europe,1886,4370000,3030,38
Greece,europe,1887,4420000,3100,38.1
Greece,europe,1888,4460000,2890,38.3
Greece,europe,1889,4510000,2720,38.5
Greece,europe,1890,4560000,2380,38.7
Greece,europe,1891,4600000,2480,38.9
Greece,europe,1892,4650000,2640,39.1
Greece,europe,1893,4700000,2700,39.3
Greece,europe,1894,4750000,2590,39.5
Greece,europe,1895,4800000,2850,39.6
Greece,europe,1896,4850000,2420,39.9
Greece,europe,1897,4900000,2610,40.1
Greece,europe,1898,4950000,2670,40.3
Greece,europe,1899,4990000,2380,40.5
Greece,europe,1900,5030000,2280,40.7
Greece,europe,1901,5070000,2920,41
Greece,europe,1902,5110000,2860,41.1
Greece,europe,1903,5140000,3010,41.3
Greece,europe,1904,5180000,3090,41.5
Greece,europe,1905,5220000,3050,41.7
Greece,europe,1906,5250000,3100,41.9
Greece,europe,1907,5290000,3080,42.1
Greece,europe,1908,5330000,3140,42.4
Greece,europe,1909,5370000,3130,42.7
Greece,europe,1910,5410000,3900,43
Greece,europe,1911,5440000,3780,43.3
Greece,europe,1912,5480000,2260,43.6
Greece,europe,1913,5520000,2890,43.9
Greece,europe,1914,5560000,2200,44.1
Greece,europe,1915,5600000,1870,44.4
Greece,europe,1916,5640000,1630,44.7
Greece,europe,1917,5680000,2750,24.6
Greece,europe,1918,5720000,2450,45.3
Greece,europe,1919,5770000,2760,45.6
Greece,europe,1920,5830000,3690,45.9
Greece,europe,1921,5880000,3780,46.2
Greece,europe,1922,5950000,3820,46.8
Greece,europe,1923,6010000,3960,47.5
Greece,europe,1924,6080000,4120,48.1
Greece,europe,1925,6140000,4190,48.7
Greece,europe,1926,6210000,4270,49.4
Greece,europe,1927,6280000,4300,47.3
Greece,europe,1928,6350000,4510,51.2
Greece,europe,1929,6430000,4340,51.4
Greece,europe,1930,6510000,4110,51.6
Greece,europe,1931,6590000,4400,51.8
Greece,europe,1932,6680000,4610,52.3
Greece,europe,1933,6780000,4650,52.8
Greece,europe,1934,6870000,4770,53.3
Greece,europe,1935,6960000,4720,53.8
Greece,europe,1936,7060000,5330,54.3
Greece,europe,1937,7160000,5150,54.9
Greece,europe,1938,7240000,5070,55.4
Greece,europe,1939,7310000,4280,56
Greece,europe,1940,7370000,3610,41.4
Greece,europe,1941,7410000,3040,30.4
Greece,europe,1942,7440000,2550,40.2
Greece,europe,1943,7470000,2150,46.4
Greece,europe,1944,7500000,1800,59.9
Greece,europe,1945,7530000,2670,57.9
Greece,europe,1946,7550000,3390,55.3
Greece,europe,1947,7580000,3460,49.8
Greece,europe,1948,7620000,3600,57.2
Greece,europe,1949,7670000,3680,67.6
Greece,europe,1950,7740000,3970,67.7
Greece,europe,1951,7810000,3950,67.9
Greece,europe,1952,7880000,4440,68.1
Greece,europe,1953,7950000,4540,68.4
Greece,europe,1954,8010000,4840,68.7
Greece,europe,1955,8070000,5210,69.1
Greece,europe,1956,8130000.000000001,5500,69.5
Greece,europe,1957,8180000,5700,69.9
Greece,europe,1958,8230000,5850,70.4
Greece,europe,1959,8270000,6050,70.8
Greece,europe,1960,8310000.000000001,6540,71.3
Greece,europe,1961,8350000,6770,71.7
Greece,europe,1962,8390000,7440,72
Greece,europe,1963,8420000,8050,72.3
Greece,europe,1964,8450000,8780,72.5
Greece,europe,1965,8490000,9270,72.8
Greece,europe,1966,8530000,9690,73
Greece,europe,1967,8570000,10300,73.3
Greece,europe,1968,8610000,11300,73.6
Greece,europe,1969,8660000,12200,74
Greece,europe,1970,8720000,13100,74.3
Greece,europe,1971,8770000,14700,74.4
Greece,europe,1972,8840000,15200,74.7
Greece,europe,1973,8920000,14600,74.9
Greece,europe,1974,9010000,15400,75.1
Greece,europe,1975,9130000,16200,75.3
Greece,europe,1976,9250000,16500,75.9
Greece,europe,1977,9390000,17500,76.9
Greece,europe,1978,9520000,17900,77.4
Greece,europe,1979,9630000,18100,77.6
Greece,europe,1980,9720000,18000,77.8
Greece,europe,1981,9800000,18000,77.8
Greece,europe,1982,9860000,18000,77.6
Greece,europe,1983,9920000,18500,77
Greece,europe,1984,9970000,19000,76.7
Greece,europe,1985,10000000,19300,76.8
Greece,europe,1986,10100000,19200,76.9
Greece,europe,1987,10100000,20100,77.2
Greece,europe,1988,10200000,20800,77.4
Greece,europe,1989,10200000,20700,77.5
Greece,europe,1990,10300000,21100,77.6
Greece,europe,1991,10400000,21100,77.6
Greece,europe,1992,10500000,20600,77.9
Greece,europe,1993,10600000,20900,78.1
Greece,europe,1994,10700000,21200,78.2
Greece,europe,1995,10800000,21800,78.3
Greece,europe,1996,10900000,22600,78.5
Greece,europe,1997,11000000,23400,78.6
Greece,europe,1998,11000000,24000,78.6
Greece,europe,1999,11100000,24800,78.8
Greece,europe,2000,11100000,25700,79
Greece,europe,2001,11200000,26600,79.2
Greece,europe,2002,11200000,28100,79.1
Greece,europe,2003,11200000,29500,79.1
Greece,europe,2004,11200000,29600,79.3
Greece,europe,2005,11200000,31100,79.6
Greece,europe,2006,11100000,32100,79.4
Greece,europe,2007,11000000,31900,79.8
Greece,europe,2008,11000000,30400,80
Greece,europe,2009,10900000,28700,80.3
Greece,europe,2010,10800000,26100,80.3
Greece,europe,2011,10800000,24400,80.3
Greece,europe,2012,10700000,23700,80.8
Greece,europe,2013,10700000,24100,81
Greece,europe,2014,10700000,24100,80.8
Greece,europe,2015,10600000,24200,80.9
Greece,europe,2016,10600000,24600,81
Greece,europe,2017,10500000,25100,81.2
Greece,europe,2018,10500000,25700,81.3
Greece,europe,2019,10400000,26300,81.5
Greece,europe,2020,10400000,26900,81.7
Greece,europe,2021,10300000,27300,81.8
Grenada,americas,1799,29400,95,31.4
Grenada,americas,1800,29400,95,31.4
Grenada,americas,1801,29400,95,31.4
Grenada,americas,1802,29400,95,31.4
Grenada,americas,1803,29400,95,31.4
Grenada,americas,1804,29400,95,31.4
Grenada,americas,1805,29400,95,31.4
Grenada,americas,1806,29400,960,31.4
Grenada,americas,1807,29400,960,31.4
Grenada,americas,1808,29400,960,31.4
Grenada,americas,1809,29400,960,31.4
Grenada,americas,1810,29400,960,31.4
Grenada,americas,1811,29400,960,31.4
Grenada,americas,1812,29400,960,31.4
Grenada,americas,1813,29400,96,31.4
Grenada,americas,1814,29400,96,31.4
Grenada,americas,1815,29400,96,31.4
Grenada,americas,1816,29400,96,31.4
Grenada,americas,1817,29400,96,31.4
Grenada,americas,1818,29400,96,31.4
Grenada,americas,1819,29500,96,31.4
Grenada,americas,1820,29500,96,31.4
Grenada,americas,1821,29600,970,31.4
Grenada,americas,1822,29800,97,31.4
Grenada,americas,1823,29900,97,31.4
Grenada,americas,1824,30000,98,31.4
Grenada,americas,1825,30100,98,31.4
Grenada,americas,1826,30200,990,31.4
Grenada,americas,1827,30300,99,31.4
Grenada,americas,1828,30400,99,31.4
Grenada,americas,1829,30600,1000,31.4
Grenada,americas,1830,30700,1010,31.4
Grenada,americas,1831,30800,1010,31.4
Grenada,americas,1832,30900,1020,31.4
Grenada,americas,1833,31000,1020,31.4
Grenada,americas,1834,31200,1030,31.4
Grenada,americas,1835,31300,1030,31.4
Grenada,americas,1836,31400,1030,31.4
Grenada,americas,1837,31500,1040,31.4
Grenada,americas,1838,31600,1040,32.4
Grenada,americas,1839,31800,1050,33.4
Grenada,americas,1840,31900,1050,34.4
Grenada,americas,1841,32000,1060,35.3
Grenada,americas,1842,32100,1060,36.3
Grenada,americas,1843,32200.000000000004,1060,37.3
Grenada,americas,1844,32400,1070,37.3
Grenada,americas,1845,32500,1070,37.3
Grenada,americas,1846,32600,1080,37.3
Grenada,americas,1847,32700.000000000004,1080,37.3
Grenada,americas,1848,32800,1090,37.3
Grenada,americas,1849,32900,1090,37.3
Grenada,americas,1850,32800,1100,37.3
Grenada,americas,1851,32800,1100,37.3
Grenada,americas,1852,32700.000000000004,1110,37.3
Grenada,americas,1853,32600,1110,37.3
Grenada,americas,1854,32500,1120,37.3
Grenada,americas,1855,32400,1120,37.3
Grenada,americas,1856,32299.999999999996,1130,37.3
Grenada,americas,1857,32200.000000000004,1130,37.3
Grenada,americas,1858,32200.000000000004,1130,37.3
Grenada,americas,1859,32299.999999999996,1140,37.3
Grenada,americas,1860,32600,1140,37.3
Grenada,americas,1861,33100,1150,37.3
Grenada,americas,1862,33600,1150,37.3
Grenada,americas,1863,34200,1160,37.3
Grenada,americas,1864,34800,1160,37.3
Grenada,americas,1865,35400,1170,37.3
Grenada,americas,1866,36000,1170,37.3
Grenada,americas,1867,36600,1180,37.3
Grenada,americas,1868,37200,1180,37.3
Grenada,americas,1869,37700,1190,37.3
Grenada,americas,1870,38200,1190,37.3
Grenada,americas,1871,38700,1200,37.3
Grenada,americas,1872,39000,1200,37.3
Grenada,americas,1873,39400,1210,37.4
Grenada,americas,1874,39800,1210,37.4
Grenada,americas,1875,40200,1220,37.4
Grenada,americas,1876,40600,1220,37.4
Grenada,americas,1877,41000,1230,37.4
Grenada,americas,1878,41500,1240,37.4
Grenada,americas,1879,42200,1240,37.4
Grenada,americas,1880,42900,1250,37.4
Grenada,americas,1881,43800,1250,37.5
Grenada,americas,1882,44900,1260,37.5
Grenada,americas,1883,45900,1260,37.5
Grenada,americas,1884,47000,1270,37.5
Grenada,americas,1885,48100,1270,37.5
Grenada,americas,1886,49200,1280,37.5
Grenada,americas,1887,50400,1280,37.5
Grenada,americas,1888,51500,1290,37.5
Grenada,americas,1889,52500,1290,37.5
Grenada,americas,1890,53600,1300,37.6
Grenada,americas,1891,54600,1310,37.6
Grenada,americas,1892,55500,1310,37.6
Grenada,americas,1893,56500,1320,37.6
Grenada,americas,1894,57400,1320,37.6
Grenada,americas,1895,58400,1330,37.6
Grenada,americas,1896,59400,1330,37.6
Grenada,americas,1897,60500,1340,37.6
Grenada,americas,1898,61400,1340,37.7
Grenada,americas,1899,62200,1350,37.7
Grenada,americas,1900,62800,1360,37.7
Grenada,americas,1901,63300,1360,37.7
Grenada,americas,1902,63700,1370,37.7
Grenada,americas,1903,64099.99999999999,1370,37.7
Grenada,americas,1904,64500,1380,37.7
Grenada,americas,1905,64900.00000000001,1380,37.8
Grenada,americas,1906,65300,1390,37.8
Grenada,americas,1907,65700,1400,37.8
Grenada,americas,1908,65900,1400,37.8
Grenada,americas,1909,66100,1410,37.8
Grenada,americas,1910,66200,1410,37.8
Grenada,americas,1911,66200,1420,37.8
Grenada,americas,1912,66100,1430,37.8
Grenada,americas,1913,66000,1430,37.9
Grenada,americas,1914,65900,1440,37.9
Grenada,americas,1915,65800,1440,37.9
Grenada,americas,1916,65700,1450,37.9
Grenada,americas,1917,65600,1460,24.6
Grenada,americas,1918,65700,1460,37.9
Grenada,americas,1919,66200,1470,37.9
Grenada,americas,1920,66800,1480,37.9
Grenada,americas,1921,67800,1480,38.6
Grenada,americas,1922,69000,1490,39.4
Grenada,americas,1923,70300,1490,40.1
Grenada,americas,1924,71600,1500,40.8
Grenada,americas,1925,72900,1510,41.5
Grenada,americas,1926,74200,1510,42.2
Grenada,americas,1927,75500,1520,43
Grenada,americas,1928,76800,1520,43.7
Grenada,americas,1929,78100,1530,44.4
Grenada,americas,1930,79200,1540,45.1
Grenada,americas,1931,80300,1540,45.7
Grenada,americas,1932,81400,1550,46.3
Grenada,americas,1933,82500,1550,46.9
Grenada,americas,1934,83600,1560,47.6
Grenada,americas,1935,84700,1570,48.2
Grenada,americas,1936,85800,1570,48.8
Grenada,americas,1937,86900,1580,49.4
Grenada,americas,1938,87500,1590,50
Grenada,americas,1939,87600,1590,50.6
Grenada,americas,1940,87100,1590,51.3
Grenada,americas,1941,86200,1590,51.9
Grenada,americas,1942,84700,1590,52.5
Grenada,americas,1943,83300,1590,53.1
Grenada,americas,1944,81900,1590,53.7
Grenada,americas,1945,80500,1590,54.3
Grenada,americas,1946,79100,1590,54.9
Grenada,americas,1947,77800,1580,55.5
Grenada,americas,1948,76900,1580,56.1
Grenada,americas,1949,76700,1580,56.7
Grenada,americas,1950,76600,1610,57
Grenada,americas,1951,77200,1640,57.6
Grenada,americas,1952,78200,1670,58.2
Grenada,americas,1953,79500,1700,58.8
Grenada,americas,1954,81100,1730,59.3
Grenada,americas,1955,82900,1760,59.9
Grenada,americas,1956,84700,1790,60.4
Grenada,americas,1957,86600,1820,60.9
Grenada,americas,1958,88300,1860,61.4
Grenada,americas,1959,89900,1890,61.9
Grenada,americas,1960,91300,1930,62.3
Grenada,americas,1961,92500,1970,62.8
Grenada,americas,1962,93400,2010,63.2
Grenada,americas,1963,94100,2050,63.7
Grenada,americas,1964,94600,2090,64.1
Grenada,americas,1965,94900,2140,64.5
Grenada,americas,1966,95000,2180,64.9
Grenada,americas,1967,94900,2220,65.3
Grenada,americas,1968,94700,2270,65.6
Grenada,americas,1969,94500,2320,66
Grenada,americas,1970,94200,2490,66.3
Grenada,americas,1971,94000,2690,66.7
Grenada,americas,1972,93700,2950,67.1
Grenada,americas,1973,93200,3160,67.6
Grenada,americas,1974,92500,3290,67.9
Grenada,americas,1975,91500,3640,68.2
Grenada,americas,1976,90200,3910,68
Grenada,americas,1977,89100,4180,68.5
Grenada,americas,1978,88600,4470,68.7
Grenada,americas,1979,89000,4440,68.8
Grenada,americas,1980,90600,4420,68.8
Grenada,americas,1981,93100,4520,68.8
Grenada,americas,1982,96000,4530,68.7
Grenada,americas,1983,98500,4640,68.6
Grenada,americas,1984,100000,4950,68.6
Grenada,americas,1985,100000,5370,68.7
Grenada,americas,1986,99400,6030,68.9
Grenada,americas,1987,98100,6330,69
Grenada,americas,1988,96900,6820,69.2
Grenada,americas,1989,96300,7240,69.4
Grenada,americas,1990,96500,7330,70
Grenada,americas,1991,97200,7210,70.4
Grenada,americas,1992,98200,7000,70.8
Grenada,americas,1993,99300,7030,71.2
Grenada,americas,1994,100000,7120,71.7
Grenada,americas,1995,101000,7380,72.2
Grenada,americas,1996,102000,7710,72.7
Grenada,americas,1997,102000,8570,73.1
Grenada,americas,1998,102000,9130,73.6
Grenada,americas,1999,103000,9540,73.9
Grenada,americas,2000,103000,9310,74.1
Grenada,americas,2001,104000,9590,74.2
Grenada,americas,2002,104000,10500,74.4
Grenada,americas,2003,104000,10400,74
Grenada,americas,2004,105000,11700,74.5
Grenada,americas,2005,105000,11200,74.5
Grenada,americas,2006,105000,11900,74.5
Grenada,americas,2007,105000,11900,74.4
Grenada,americas,2008,106000,11100,74.2
Grenada,americas,2009,106000,11000,74.1
Grenada,americas,2010,107000,11000,74
Grenada,americas,2011,107000,10800,74.2
Grenada,americas,2012,108000,11000,74.1
Grenada,americas,2013,109000,11800,74
Grenada,americas,2014,110000,12400,73.9
Grenada,americas,2015,110000,12800,74
Grenada,americas,2016,111000,13400,74.1
Grenada,americas,2017,111000,14000,74.1
Grenada,americas,2018,112000,14300,74.1
Grenada,americas,2019,113000,14700,74.2
Grenada,americas,2020,113000,15000,74.2
Grenada,americas,2021,113000,15400,74.3
Guatemala,americas,1799,463000,85,25.8
Guatemala,americas,1800,469000,85,25.8
Guatemala,americas,1801,475000,85,25.8
Guatemala,americas,1802,481000,85,25.8
Guatemala,americas,1803,488000,85,25.8
Guatemala,americas,1804,494000,85,25.8
Guatemala,americas,1805,500000,85,25.8
Guatemala,americas,1806,507000,85,25.8
Guatemala,americas,1807,514000,85,25.8
Guatemala,americas,1808,520000,85,25.8
Guatemala,americas,1809,529000,85,25.8
Guatemala,americas,1810,536000,85,25.8
Guatemala,americas,1811,543000,85,25.8
Guatemala,americas,1812,550000,85,25.8
Guatemala,americas,1813,557000,85,25.8
Guatemala,americas,1814,564000,85,25.8
Guatemala,americas,1815,571000,85,25.8
Guatemala,americas,1816,578000,85,25.8
Guatemala,americas,1817,585000,85,25.8
Guatemala,americas,1818,593000,860,25.8
Guatemala,americas,1819,600000,860,25.8
Guatemala,americas,1820,603000,86,25.8
Guatemala,americas,1821,605000,87,25.8
Guatemala,americas,1822,611000,88,25.8
Guatemala,americas,1823,616000,88,25.8
Guatemala,americas,1824,621000,89,25.8
Guatemala,americas,1825,626000,90,25.8
Guatemala,americas,1826,632000,910,25.8
Guatemala,americas,1827,637000,91,25.8
Guatemala,americas,1828,643000,92,25.8
Guatemala,americas,1829,648000,93,25.8
Guatemala,americas,1830,654000,940,25.8
Guatemala,americas,1831,659000,94,25.8
Guatemala,americas,1832,665000,95,25.8
Guatemala,americas,1833,671000,96,25.8
Guatemala,americas,1834,676000,97,25.8
Guatemala,americas,1835,682000,97,25.8
Guatemala,americas,1836,688000,98,25.8
Guatemala,americas,1837,694000,99,25.8
Guatemala,americas,1838,701000,1000,25.8
Guatemala,americas,1839,710000,1010,25.8
Guatemala,americas,1840,721000,1020,25.8
Guatemala,americas,1841,733000,1030,25.8
Guatemala,americas,1842,747000,1040,25.8
Guatemala,americas,1843,761000,1050,25.8
Guatemala,americas,1844,775000,1050,25.8
Guatemala,americas,1845,789000,1060,25.8
Guatemala,americas,1846,804000,1070,25.8
Guatemala,americas,1847,819000,1080,25.8
Guatemala,americas,1848,834000,1090,25.8
Guatemala,americas,1849,847000,1100,25.8
Guatemala,americas,1850,860000,1110,25.8
Guatemala,americas,1851,872000,1120,25.8
Guatemala,americas,1852,883000,1120,25.8
Guatemala,americas,1853,894000,1130,25.8
Guatemala,americas,1854,906000,1140,25.8
Guatemala,americas,1855,917000,1150,25.8
Guatemala,americas,1856,929000,1160,25.8
Guatemala,americas,1857,941000,1170,25.8
Guatemala,americas,1858,953000,1180,25.8
Guatemala,americas,1859,965000,1190,25.8
Guatemala,americas,1860,977000,1200,25.8
Guatemala,americas,1861,990000,1210,25.8
Guatemala,americas,1862,1000000,1220,25.8
Guatemala,americas,1863,1020000,1230,25.8
Guatemala,americas,1864,1030000,1240,25.8
Guatemala,americas,1865,1040000,1250,25.8
Guatemala,americas,1866,1050000,1260,25.8
Guatemala,americas,1867,1070000,1270,25.8
Guatemala,americas,1868,1080000,1280,25.8
Guatemala,americas,1869,1100000,1290,25.8
Guatemala,americas,1870,1110000,1300,25.8
Guatemala,americas,1871,1120000,1310,25.8
Guatemala,americas,1872,1140000,1320,25.8
Guatemala,americas,1873,1160000,1330,25.8
Guatemala,americas,1874,1170000,1350,25.8
Guatemala,americas,1875,1190000,1360,25.7
Guatemala,americas,1876,1200000,1370,25.7
Guatemala,americas,1877,1220000,1380,25.7
Guatemala,americas,1878,1230000,1390,25.7
Guatemala,americas,1879,1250000,1400,25.7
Guatemala,americas,1880,1260000,1410,25.7
Guatemala,americas,1881,1280000,1420,25.7
Guatemala,americas,1882,1290000,1440,25.6
Guatemala,americas,1883,1310000,1450,25.6
Guatemala,americas,1884,1320000,1460,25.6
